   0.00000000       0.00000000       4.00000000       100.000000       0.00000000       4.00000000    
   1.00000000       0.00000000       4.00000000       101.000000       0.00000000       4.00000000    
   2.00000000       0.00000000       4.00000000       102.000000       0.00000000       4.00000000    
   3.00000000       0.00000000       4.00000000       103.000000       0.00000000       4.00000000    
   4.00000000       0.00000000       4.00000000       104.000000       0.00000000       4.00000000    
   4.99999952       0.00000000       4.00000000       105.000000       0.00000000       4.00000000    
   6.00000000       0.00000000       4.00000000       106.000000       0.00000000       4.00000000    
   7.00000000       0.00000000       4.00000000       107.000000       0.00000000       4.00000000    
   8.00000000       0.00000000       4.00000000       108.000000       0.00000000       4.00000000    
   9.00000000       0.00000000       4.00000000       109.000000       0.00000000       4.00000000    
   9.99999905       0.00000000       4.00000000       110.000000       0.00000000       4.00000000    
   11.0000000       0.00000000       4.00000000       111.000000       0.00000000       4.00000000    
   12.0000000       0.00000000       4.00000000       112.000000       0.00000000       4.00000000    
   13.0000000       0.00000000       4.00000000       113.000000       0.00000000       4.00000000    
   14.0000000       0.00000000       4.00000000       114.000000       0.00000000       4.00000000    
   14.9999990       0.00000000       4.00000000       115.000000       0.00000000       4.00000000    
   16.0000000       0.00000000       4.00000000       116.000000       0.00000000       4.00000000    
   17.0000000       0.00000000       4.00000000       117.000000       0.00000000       4.00000000    
   18.0000000       0.00000000       4.00000000       118.000000       0.00000000       4.00000000    
   19.0000000       0.00000000       4.00000000       119.000000       0.00000000       4.00000000    
   19.9999981       0.00000000       4.00000000       120.000000       0.00000000       4.00000000    
   21.0000000       0.00000000       4.00000000       121.000000       0.00000000       4.00000000    
   22.0000000       0.00000000       4.00000000       122.000000       0.00000000       4.00000000    
   22.9999981       0.00000000       4.00000000       123.000000       0.00000000       4.00000000    
   24.0000000       0.00000000       4.00000000       124.000000       0.00000000       4.00000000    
   25.0000000       0.00000000       4.00000000       125.000000       0.00000000       4.00000000    
   26.0000000       0.00000000       4.00000000       126.000000       0.00000000       4.00000000    
   26.9999981       0.00000000       4.00000000       127.000000       0.00000000       4.00000000    
   28.0000000       0.00000000       4.00000000       128.000000       0.00000000       4.00000000    
   29.0000000       0.00000000       4.00000000       129.000000       0.00000000       4.00000000    
   29.9999981       0.00000000       4.00000000       130.000000       0.00000000       4.00000000    
   31.0000000       0.00000000       4.00000000       131.000000       0.00000000       4.00000000    
